"YEAR"	"AGE"	"MARST"	"n"	"prop"
1960	40	1	2017184	0.836667670410382
1960	40	2	44326	0.0183851007932894
1960	40	3	56489	0.0234299498874729
1960	40	4	80096	0.0332214283521929
1960	40	5	47919	0.0198753698712636
1960	40	6	164960	0.0684204806853993
1960	41	1	2010903	0.835654800987375
1960	41	2	44227	0.0183790590014877
1960	41	3	54384	0.0225999218743507
1960	41	4	77993	0.0324109242929213
1960	41	5	54585	0.022683449829204
1960	41	6	164288	0.068271844014661
1960	42	1	1918190	0.833015952977042
1960	42	2	45820	0.0198983369558845
1960	42	3	52196	0.0226672543812603
1960	42	4	76908	0.0333989807639276
1960	42	5	57776	0.0250904914003314
1960	42	6	151815	0.065928983521554
1960	43	1	1875804	0.837358669799799
1960	43	2	39941	0.0178296573791685
1960	43	3	45016	0.0200951367412095
1960	43	4	78474	0.0350307837353313
1960	43	5	57866	0.0258313751258848
1960	43	6	143043	0.0638543772186074
1960	44	1	1840062	0.822290287291396
1960	44	2	41642	0.0186090534685181
1960	44	3	47105	0.0210503689456449
1960	44	4	80595	0.0360164416765577
1960	44	5	68646	0.0306766506027542
1960	44	6	159678	0.0713571980151296
1960	45	1	1890385	0.825368043542614
1960	45	2	40257	0.0175767588765754
1960	45	3	50195	0.0219158261124699
1960	45	4	80806	0.0352810089619334
1960	45	5	75029	0.0327586914511905
1960	45	6	153682	0.0670996710552168
1960	46	1	1801353	0.82075319534381
1960	46	2	40040	0.0182434858362387
1960	46	3	45135	0.0205649284020638
1960	46	4	83084	0.0378556887417098
1960	46	5	77020	0.0350927392384393
1960	46	6	148124	0.067489962437738
1960	47	1	1790665	0.813363736086539
1960	47	2	38768	0.0176093715578307
1960	47	3	49110	0.0223069603076008
1960	47	4	84978	0.0385990811040378
1960	47	5	91925	0.0417545780141763
1960	47	6	146109	0.0663662729298155
1960	48	1	1673018	0.807383059808923
1960	48	2	38345	0.0185049434186441
1960	48	3	47814	0.0230745955044739
1960	48	4	76515	0.0369254334509729
1960	48	5	90757	0.0437984913247069
1960	48	6	145700	0.0703134764922793
1960	49	1	1673564	0.79608077806012
1960	49	2	38759	0.0184368777512137
1960	49	3	49528	0.0235594747352128
1960	49	4	77308	0.0367738627206798
1960	49	5	109572	0.0521211994364144
1960	49	6	153523	0.073027807296359
1960	50	1	1595529	0.79344103977427
1960	50	2	38246	0.019019363488352
1960	50	3	46509	0.0231284729508906
1960	50	4	73516	0.0365587911470398
1960	50	5	109185	0.0542966376215999
1960	50	6	147913	0.0735556950178477
1960	51	1	1571009	0.789497383014596
1960	51	2	34965	0.0175713671895612
1960	51	3	38648	0.0194222279176937
1960	51	4	74221	0.0372991404025861
1960	51	5	119246	0.0599260761300276
1960	51	6	151796	0.076283805345535
1960	52	1	1538853	0.783128906476621
1960	52	2	37356	0.0190106289751787
1960	52	3	36062	0.0183521068129054
1960	52	4	69933	0.0355892043077731
1960	52	5	132390	0.0673738400798776
1960	52	6	150412	0.0765453133476437
1960	53	1	1443067	0.775147340986685
1960	53	2	36063	0.019371337961441
1960	53	3	36151	0.0194186073993859
1960	53	4	68952	0.0370377532406423
1960	53	5	132607	0.0712302086086241
1960	53	6	144828	0.0777947518032216
1960	54	1	1418559	0.761094428119137
1960	54	2	36661	0.0196695962799402
1960	54	3	38651	0.0207372839206778
1960	54	4	66647	0.0357578784885621
1960	54	5	154499	0.0828928004051848
1960	54	6	148824	0.0798480127864984
1960	55	1	1376873	0.755831334706069
1960	55	2	33970	0.018647755050731
1960	55	3	37864	0.0207853575873088
1960	55	4	64353	0.0353264345239827
1960	55	5	164762	0.0904457291041667
1960	55	6	143845	0.0789633890277422
1960	56	1	1285571	0.751326217703669
1960	56	2	33373	0.0195041813042022
1960	56	3	35558	0.0207811607831128
1960	56	4	59459	0.0347496214354886
1960	56	5	166613	0.09737363016921
1960	56	6	130495	0.076265188604317
1960	57	1	1244860	0.7321861714767
1960	57	2	31773	0.0186878454013537
1960	57	3	28782	0.0169286364630901
1960	57	4	62369	0.0366834176765502
1960	57	5	182097	0.107103533945498
1960	57	6	150315	0.0884103950368075
1960	58	1	1083105	0.723777149035525
1960	58	2	29386	0.0196369837657087
1960	58	3	28977	0.0193636724487491
1960	58	4	53683	0.0358732797758981
1960	58	5	175881	0.117531216963745
1960	58	6	125430	0.0838176980103738
1960	59	1	1302864	0.70675463235701
1960	59	2	37160	0.0201578999330601
1960	59	3	38166	0.0207036170302792
1960	59	4	61377	0.0332947100159158
1960	59	5	258417	0.140181486194876
1960	59	6	145462	0.0789076544688589
1960	60	1	1061967	0.703370454608677
1960	60	2	32179	0.0213130519675777
1960	60	3	26786	0.0177411171883383
1960	60	4	51609	0.0341820845580882
1960	60	5	213953	0.141707057634456
1960	60	6	123332	0.0816862340428632
1960	61	1	1006939	0.691665441696696
1960	61	2	29586	0.0203225952694636
1960	61	3	23698	0.0162781336678074
1960	61	4	47225	0.0324388075982025
1960	61	5	241179	0.165665625785641
1960	61	6	107191	0.0736293959821901
1960	62	1	936843	0.677414316589887
1960	62	2	25204	0.0182245589018987
1960	62	3	23004	0.0166337784867195
1960	62	4	51481	0.0372249847972008
1960	62	5	240247	0.17371828291162
1960	62	6	106190	0.0767840783126737
1960	63	1	924387	0.675253552362836
1960	63	2	25215	0.0184192533244506
1960	63	3	23313	0.017029865268805
1960	63	4	40829	0.0298250919684312
1960	63	5	254895	0.186197722630808
1960	63	6	100309	0.0732745144446685
1960	64	1	912488	0.646532379830192
1960	64	2	30382	0.0215268000938104
1960	64	3	22501	0.0159428124847222
1960	64	4	41726	0.0295644546347947
1960	64	5	294877	0.208931546022728
1960	64	6	109383	0.0775020069337524
1960	65	1	871965	0.64086564432734
1960	65	2	23889	0.0175576306128524
1960	65	3	21019	0.0154482748483212
1960	65	4	38038	0.0279566810352747
1960	65	5	298925	0.219700059899824
1960	65	6	106769	0.0784717092763881
1960	66	1	803796	0.628305302554193
1960	66	2	27102	0.0211848905814706
1960	66	3	19417	0.015177736713911
1960	66	4	35483	0.0277360885728847
1960	66	5	296378	0.231670559396174
1960	66	6	97132	0.0759254221813668
1960	67	1	779098	0.608750210965189
1960	67	2	23415	0.0182953700173148
1960	67	3	17625	0.0137713387382094
1960	67	4	34358	0.0268457109995687
1960	67	5	329329	0.257322054769689
1960	67	6	96007	0.0750153145100294
1960	68	1	664710	0.595893800359306
1960	68	2	19029	0.017058962746216
1960	68	3	15148	0.0135797555141983
1960	68	4	28301	0.0253710496968132
1960	68	5	299542	0.268530969516371
1960	68	6	88754	0.0795654621670952
1960	69	1	627736	0.574592513059628
1960	69	2	18524	0.0169557771291061
1960	69	3	16629	0.0152212058885719
1960	69	4	25692	0.0235169415893432
1960	69	5	320028	0.29293475723783
1960	69	6	83880	0.0767788050955204
1960	70	1	579365	0.553472980499264
1960	70	2	22004	0.0210206337333215
1960	70	3	14346	0.013704872365853
1960	70	4	24303	0.0232168906390162
1960	70	5	324086	0.309602486097856
1960	70	6	82677	0.0789821366646892
1960	71	1	540394	0.531006860716258
1960	71	2	18127	0.0178121173888008
1960	71	3	13056	0.0128292053085554
1960	71	4	23206	0.0228028905017108
1960	71	5	340308	0.334396538001215
1960	71	6	82587	0.0811523880834606
1960	72	1	468616	0.513788827502881
1960	72	2	17142	0.0187944246057633
1960	72	3	12344	0.0135339153735586
1960	72	4	16925	0.018556506618396
1960	72	5	323431	0.35460853719908
1960	72	6	73621	0.0807177887003209
1960	73	1	407561	0.490247637239772
1960	73	2	15437	0.0185688836175943
1960	73	3	9460	0.0113792601556288
1960	73	4	16436	0.0197705623591877
1960	73	5	308224	0.370756985434306
1960	73	6	74219	0.0892766711935112
1960	74	1	384387	0.466399646669692
1960	74	2	15834	0.0192123354987757
1960	74	3	8657	0.0105040538343376
1960	74	4	15932	0.0193312447370528
1960	74	5	332103	0.402960354689271
1960	74	6	67245	0.0815923645708711
1960	75	1	336323	0.444190131544191
1960	75	2	14831	0.0195876697131386
1960	75	3	9465	0.0125006603624069
1960	75	4	14242	0.0188097627978234
1960	75	5	317456	0.419272016482646
1960	75	6	64843	0.085639759099794
1960	76	1	273430	0.432925998993011
1960	76	2	12951	0.0205055210216819
1960	76	3	6380	0.0101015538659818
1960	76	4	10258	0.0162416519682197
1960	76	5	277741	0.439751672772987
1960	76	6	50826	0.0804736013781179
1960	77	1	240235	0.41529594600902
1960	77	2	10767	0.0186129891592779
1960	77	3	5485	0.00948195834853155
1960	77	4	11257	0.0194600556297939
1960	77	5	264104	0.456558455365647
1960	77	6	46619	0.0805905954877288
1960	78	1	195827	0.381507428433386
1960	78	2	11161	0.0217437044367989
1960	78	3	5280	0.0102864223121851
1960	78	4	10857	0.0211514558794307
1960	78	5	250141	0.487321205225814
1960	78	6	40032	0.0779897837123854
1960	79	1	161712	0.344363358368984
1960	79	2	12148	0.025868989793376
1960	79	3	4379	0.00932501698264682
1960	79	4	7766	0.0165375843542442
1960	79	5	245235	0.522224375368667
1960	79	6	38357	0.0816806751320813
1960	80	1	130988	0.327363606827781
1960	80	2	10462	0.0261465023867243
1960	80	3	3885	0.00970934446304951
1960	80	4	5873	0.0146777297378352
1960	80	5	212566	0.531242346237473
1960	80	6	36356	0.0908604703471372
1960	81	1	99620	0.31695832007636
1960	81	2	6473	0.0205949729557747
1960	81	3	2391	0.00760738148265988
1960	81	4	4179	0.0132962138084633
1960	81	5	175335	0.557858733693923
1960	81	6	26302	0.083684377982819
1960	82	1	78682	0.281491710730615
1960	82	2	7176	0.0256727652601979
1960	82	3	2489	0.00890461437188303
1960	82	4	4384	0.0156841419872781
1960	82	5	164574	0.58877782468392
1960	82	6	22213	0.0794689429661059
1960	83	1	62072	0.250165239960665
1960	83	2	6772	0.0272928052102981
1960	83	3	1794	0.00723025583982202
1960	83	4	3584	0.0144443907078719
1960	83	5	152292	0.613773758282149
1960	83	6	21610	0.087093549999194
1960	84	1	54080	0.230439488328888
1960	84	2	5589	0.0238152052564747
1960	84	3	2490	0.0106101021808234
1960	84	4	2690	0.0114623192234598
1960	84	5	152101	0.64811532201021
1960	84	6	17732	0.0755575630001449
1960	85	1	41856	0.215108361042445
1960	85	2	4980	0.025593454653846
1960	85	3	1296	0.0066604653075069
1960	85	4	1893	0.00972859631721494
1960	85	5	127906	0.657340644770044
1960	85	6	16650	0.0855684779089428
1960	86	1	26585	0.18307085258613
1960	86	2	3284	0.0226144321945778
1960	86	3	597	0.0041110889220959
1960	86	4	1495	0.0102949379204914
1960	86	5	98116	0.675650922412665
1960	86	6	15140	0.10425776596404
1960	87	1	22613	0.184544697798162
1960	87	2	2689	0.0219449295705682
1960	87	3	1094	0.00892813423213149
1960	87	4	1494	0.0121925343170059
1960	87	5	85083	0.694362381053422
1960	87	6	9561	0.0780273230287104
1960	88	1	14756	0.151190073668788
1960	88	2	2485	0.0254613264480169
1960	88	3	599	0.00613735796473325
1960	88	4	996	0.0102050225924446
1960	88	5	70201	0.719279910654822
1960	88	6	8562	0.0877263086711954
1960	89	1	11851	0.152302986685858
1960	89	2	2490	0.0320002056238112
1960	89	3	299	0.00384259497249782
1960	89	4	898	0.0115406364056958
1960	89	5	56694	0.728602272143114
1960	89	6	5580	0.0717113041690228
1960	90	1	7074	0.12199917218543
1960	90	2	1197	0.0206436258278146
1960	90	3	398	0.00686396247240618
1960	90	4	798	0.013762417218543
1960	90	5	43839	0.756053394039735
1960	90	6	4678	0.0806774282560706
1960	91	1	5678	0.149621860918601
1960	91	2	799	0.0210545732430367
1960	91	3	199	0.00524387994413555
1960	91	4	100	0.00263511554981686
1960	91	5	27591	0.72705473134997
1960	91	6	3582	0.0943898389944399
1960	92	1	2891	0.106694715087098
1960	92	2	498	0.0183790965456156
1960	92	3	100	0.00369058163566578
1960	92	4	99	0.00365367581930912
1960	92	5	20721	0.764725420726306
1960	92	6	2787	0.102856510186005
1960	93	1	2590	0.107477798987468
1960	93	2	498	0.0206656154037679
1960	93	3	100	0.0041497219686281
1960	93	4	398	0.0165158934351398
1960	93	5	18021	0.74782139596647
1960	93	6	2491	0.103369574238526
1960	94	1	1196	0.069762015865609
1960	94	2	100	0.00583294447036864
1960	94	3	99	0.00577461502566496
1960	94	4	199	0.0116075594960336
1960	94	5	14253	0.831369575361643
1960	94	6	1297	0.0756532897806813
1960	95	1	997	0.0893529306327299
1960	95	2	99	0.00887255780605843
1960	95	4	300	0.0268865388062377
1960	95	5	8665	0.776572862520165
1960	95	6	1097	0.0983151102348091
1960	96	1	399	0.0625195863365716
1960	96	4	100	0.0156690692572861
1960	96	5	5285	0.828110310247571
1960	96	6	598	0.093701034158571
1960	97	1	797	0.106664882226981
1960	97	2	100	0.0133832976445396
1960	97	4	100	0.0133832976445396
1960	97	5	5879	0.786804068522484
1960	97	6	596	0.0797644539614561
1960	98	1	298	0.0564500852434173
1960	98	2	100	0.0189429816253078
1960	98	5	4381	0.829892025004736
1960	98	6	500	0.0947149081265391
1960	99	1	598	0.12772319521572
1960	99	3	100	0.0213583938487826
1960	99	4	99	0.0211448099102947
1960	99	5	3286	0.701836821870995
1960	99	6	599	0.127936779154208
1960	100	1	3689	0.296400449943757
1960	100	2	99	0.00795436284750121
1960	100	3	198	0.0159087256950024
1960	100	5	7068	0.567893299051904
1960	100	6	1392	0.111843162461835
1970	0	6	3466400	1
1970	1	6	3308100	1
1970	2	6	3294800	1
1970	3	6	3408700	1
1970	4	6	3598400	1
1970	5	6	3838900	1
1970	6	6	4051500	1
1970	7	6	4092100	1
1970	8	6	4130900	1
1970	9	6	4190800	1
1970	10	6	4308500	1
1970	11	6	4194500	1
1970	12	6	4248900	1
1970	13	6	4139200	1
1970	14	1	29200	0.00702243813280104
1970	14	2	11700	0.00281378514225247
1970	14	3	4200	0.00101007671773166
1970	14	4	3400	0.000817681152449436
1970	14	5	7500	0.00180370842452081
1970	14	6	4102100	0.986532310430245
1970	15	1	30100	0.0074662036462855
1970	15	2	7900	0.00195956839885899
1970	15	3	4700	0.00116581917400471
1970	15	4	3700	0.000917772541237753
1970	15	5	7100	0.00176113109264542
1970	15	6	3978000	0.986729505146968
1970	16	1	62900	0.0162276515053791
1970	16	2	16200	0.00417945873429478
1970	16	3	6000	0.00154794767936844
1970	16	4	3500	0.000902969479631588
1970	16	5	4600	0.0011867598875158
1970	16	6	3782900	0.97595521271381
1970	17	1	153700	0.0405872877551559
1970	17	2	29300	0.00773719929229713
1970	17	3	9600	0.00253505505822705
1970	17	4	5600	0.00147878211729911
1970	17	5	7000	0.00184847764662389
1970	17	6	3581700	0.945813198130397
1970	18	1	334700	0.0900433133356649
1970	18	2	60600	0.0163030319334965
1970	18	3	20600	0.00554195474967044
1970	18	4	10400	0.00279788006779479
1970	18	5	5100	0.00137203734093783
1970	18	6	3285700	0.883941782572435
1970	19	1	590200	0.167885080358413
1970	19	2	85100	0.0242070829185038
1970	19	3	32700	0.00930166405916655
1970	19	4	20000	0.00568909116768596
1970	19	5	9000	0.00256009102545868
1970	19	6	2778500	0.790356990470772
1970	20	1	915500	0.269280545914466
1970	20	2	115200	0.0338843461380081
1970	20	3	47200	0.0138831695982117
1970	20	4	35800	0.0105300311783046
1970	20	5	13600	0.00400023530795929
1970	20	6	2272500	0.668421671863051
1970	21	1	1249100	0.383183017363028
1970	21	2	118200	0.0362598932449844
1970	21	3	54100	0.0165961101908093
1970	21	4	50500	0.0154917479599975
1970	21	5	9200	0.00282225903429658
1970	21	6	1778700	0.545646972206884
1970	22	1	1676900	0.49468995220957
1970	22	2	120700	0.0356068204613842
1970	22	3	67700	0.0199716797451177
1970	22	4	73500	0.0216826951442563
1970	22	5	14100	0.00415953743583692
1970	22	6	1436900	0.423889315003835
1970	23	1	1945000	0.582754074784276
1970	23	2	107300	0.032148849472675
1970	23	3	78700	0.0235798178331735
1970	23	4	91800	0.0275047938638543
1970	23	5	15600	0.00467401725790988
1970	23	6	1099200	0.329338446788111
1970	24	1	1714800	0.644274120829576
1970	24	2	75000	0.0281785392245266
1970	24	3	67500	0.0253606853020739
1970	24	4	78800	0.0296062518785693
1970	24	5	17000	0.00638713555755936
1970	24	6	708500	0.266193267207695
1970	25	1	1881100	0.696394195172516
1970	25	2	68300	0.0252850584925218
1970	25	3	70800	0.0262105730786317
1970	25	4	89400	0.0330964015992892
1970	25	5	15400	0.00570116985043684
1970	25	6	576200	0.213312601806604
1970	26	1	2059700	0.740632865875584
1970	26	2	63000	0.0226537216828479
1970	26	3	64400	0.0231571377202445
1970	26	4	101600	0.0365336209996404
1970	26	5	16900	0.00607695073714491
1970	26	6	475400	0.170945702984538
1970	27	1	2188600	0.759719522354901
1970	27	2	60200	0.020896973063038
1970	27	3	78000	0.0270758122743682
1970	27	4	104900	0.0364134962510414
1970	27	5	20300	0.00704665370730353
1970	27	6	428800	0.148847542349347
1970	28	1	1982200	0.778310036123763
1970	28	2	51000	0.0200251295743678
1970	28	3	64200	0.0252081042877336
1970	28	4	99800	0.0391864300298414
1970	28	5	18000	0.00706769279095335
1970	28	6	331600	0.130202607193341
1970	29	1	1918500	0.78898667544004
1970	29	2	54100	0.022248725119263
1970	29	3	68400	0.0281296265833196
1970	29	4	93200	0.0383286724790262
1970	29	5	16700	0.00686790590557658
1970	29	6	280700	0.115438394472775
1970	30	1	1929900	0.789486602577214
1970	30	2	55300	0.0226222131315197
1970	30	3	70500	0.0288402536305993
1970	30	4	99600	0.0407445285334424
1970	30	5	23000	0.00940887707097566
1970	30	6	266200	0.108897525056249
1970	31	1	1864600	0.811860495493534
1970	31	2	46000	0.0200287368833544
1970	31	3	59800	0.0260373579483607
1970	31	4	98000	0.0426699177080158
1970	31	5	17500	0.00761962816214569
1970	31	6	210800	0.0917838638045892
1970	32	1	1844500	0.813307465055778
1970	32	2	51300	0.022620044975528
1970	32	3	59500	0.0262357246792187
1970	32	4	91400	0.0403016005996737
1970	32	5	20700	0.00912738656907271
1970	32	6	200500	0.0884077781207284
1970	33	1	1776900	0.81255716114871
1970	33	2	49400	0.0225900859703677
1970	33	3	57700	0.0263855862447412
1970	33	4	96600	0.0441741357234315
1970	33	5	22200	0.0101518200109749
1970	33	6	184000	0.0841412109017743
1970	34	1	1808700	0.821277755074241
1970	34	2	45200	0.0205239976388321
1970	34	3	59900	0.0271988375788948
1970	34	4	92700	0.0420923579893747
1970	34	5	24000	0.0108976978613268
1970	34	6	171800	0.078009353857331
1970	35	1	1832400	0.821888315765867
1970	35	2	46900	0.0210361067503925
1970	35	3	61300	0.0274949540255663
1970	35	4	95700	0.0429244225162593
1970	35	5	22600	0.0101368019735367
1970	35	6	170600	0.0765193989683786
1970	36	1	1761300	0.824501451174984
1970	36	2	44100	0.0206441344443404
1970	36	3	56200	0.0263083980900665
1970	36	4	95800	0.0448459882033517
1970	36	5	26900	0.0125924538900852
1970	36	6	151900	0.0711075741971725
1970	37	1	1827700	0.820921667265541
1970	37	2	45300	0.0203467481135465
1970	37	3	64700	0.0290603665109594
1970	37	4	104200	0.046802012217032
1970	37	5	32200	0.0144628099173554
1970	37	6	152300	0.0684063959755659
1970	38	1	1837300	0.833167059677127
1970	38	2	41400	0.0187738073644114
1970	38	3	54100	0.0245329221839289
1970	38	4	93600	0.0424451296934518
1970	38	5	31000	0.0140576818429167
1970	38	6	147800	0.0670233992381643
1970	39	1	1864500	0.821293278125275
1970	39	2	40900	0.0180160338296185
1970	39	3	61700	0.0271782221830676
1970	39	4	109800	0.0483657827504185
1970	39	5	41400	0.0182362787419611
1970	39	6	151900	0.0669104043696591
1970	40	1	1950400	0.821947827552784
1970	40	2	42400	0.0178684310337562
1970	40	3	62700	0.0264233638164272
1970	40	4	110200	0.0464410636773568
1970	40	5	47200	0.0198912722828606
1970	40	6	160000	0.0674280416368157
1970	41	1	1893400	0.82289538876092
1970	41	2	40000	0.0173845017167195
1970	41	3	60200	0.0261636750836629
1970	41	4	111900	0.0486331435525229
1970	41	5	49300	0.0214263983658568
1970	41	6	146100	0.0634968925203181
1970	42	1	1950000	0.819293307003907
1970	42	2	41600	0.0174782572160834
1970	42	3	65500	0.0275198521070543
1970	42	4	116900	0.0491155833788496
1970	42	5	57400	0.0241166337548842
1970	42	6	148700	0.062476366539221
1970	43	1	1971200	0.824976981669038
1970	43	2	41100	0.0172009709550515
1970	43	3	61500	0.0257386791663179
1970	43	4	110800	0.0463714740102118
1970	43	5	57800	0.0241901732652549
1970	43	6	147000	0.0615217209341257
1970	44	1	1943700	0.81650913673598
1970	44	2	43900	0.0184415038857383
1970	44	3	59200	0.024868725057761
1970	44	4	115800	0.0486452425960933
1970	44	5	66000	0.0277252678008822
1970	44	6	151900	0.0638101239235455
1970	45	1	2008200	0.820376649372932
1970	45	2	44500	0.0181788471751297
1970	45	3	58600	0.023938886392418
1970	45	4	112900	0.0461211650802729
1970	45	5	74500	0.0304342497651048
1970	45	6	149200	0.0609502022141427
1970	46	1	1958200	0.820497779267577
1970	46	2	37300	0.0156289281823515
1970	46	3	56400	0.0236319450263974
1970	46	4	114700	0.0480600016760245
1970	46	5	77800	0.0325986759406687
1970	46	6	142200	0.0595826699069806
1970	47	1	1959800	0.813127541282881
1970	47	2	44600	0.018504688407601
1970	47	3	57400	0.023815450999917
1970	47	4	113200	0.0469670566757945
1970	47	5	86100	0.0357231764998755
1970	47	6	149100	0.0618620861339308
1970	48	1	1980200	0.816308022095803
1970	48	2	38300	0.0157886058207602
1970	48	3	56100	0.0231263912935939
1970	48	4	112200	0.0462527825871877
1970	48	5	97000	0.0399868084755545
1970	48	6	142000	0.0585373897271003
1970	49	1	1902500	0.808576650091377
1970	49	2	36700	0.0155977729610268
1970	49	3	52600	0.0223553912193463
1970	49	4	108600	0.0461558077266352
1970	49	5	111400	0.0473458285519997
1970	49	6	141100	0.0599685494496154
1970	50	1	1907800	0.793891223835879
1970	50	2	44000	0.0183096833257043
1970	50	3	61000	0.02538387915609
1970	50	4	114600	0.0476884024801298
1970	50	5	126800	0.0527651783113478
1970	50	6	148900	0.0619616328908493
1970	51	1	1765100	0.796525270758123
1970	51	2	31800	0.0143501805054152
1970	51	3	48800	0.0220216606498195
1970	51	4	109400	0.0493682310469314
1970	51	5	127100	0.05735559566787
1970	51	6	133800	0.0603790613718412
1970	52	1	1742700	0.798707548466932
1970	52	2	34200	0.0156744122095421
1970	52	3	45300	0.0207617214354462
1970	52	4	104500	0.0478940373069343
1970	52	5	130200	0.0596727622714148
1970	52	6	125000	0.0572895183097301
1970	53	1	1697200	0.791567557483326
1970	53	2	31900	0.0148780374049718
1970	53	3	45000	0.020987827060305
1970	53	4	100500	0.0468728137680146
1970	53	5	139000	0.0648290658084977
1970	53	6	130500	0.0608646984748846
1970	54	1	1630600	0.781425216849571
1970	54	2	35500	0.0170125077874155
1970	54	3	42700	0.0204629319020463
1970	54	4	94900	0.0454785067331193
1970	54	5	159500	0.0764364786505008
1970	54	6	123500	0.059184358077347
1970	55	1	1627000	0.771090047393365
1970	55	2	32800	0.0155450236966825
1970	55	3	41000	0.0194312796208531
1970	55	4	101400	0.0480568720379147
1970	55	5	176300	0.0835545023696682
1970	55	6	131500	0.0623222748815166
1970	56	1	1550000	0.762645148592797
1970	56	2	33800	0.0166305845306042
1970	56	3	39500	0.0194351505609132
1970	56	4	95800	0.0471363904743161
1970	56	5	185200	0.0911237945286361
1970	56	6	128100	0.0630289313127337
1970	57	1	1511800	0.752888446215139
1970	57	2	34000	0.0169322709163347
1970	57	3	40000	0.0199203187250996
1970	57	4	88900	0.0442729083665339
1970	57	5	199200	0.099203187250996
1970	57	6	134100	0.0667828685258964
1970	58	1	1434900	0.739181949309705
1970	58	2	31700	0.0163301050896353
1970	58	3	37300	0.0192149186070472
1970	58	4	89700	0.0462085308056872
1970	58	5	214200	0.110344117041006
1970	58	6	133400	0.0687203791469194
1970	59	1	1386900	0.726582145850796
1970	59	2	28100	0.0147212908633697
1970	59	3	39200	0.020536462699078
1970	59	4	84300	0.044163872590109
1970	59	5	240500	0.12599538977368
1970	59	6	129800	0.0680008382229673
1970	60	1	1366900	0.715954326419443
1970	60	2	32200	0.0168657029122145
1970	60	3	38300	0.0200607584328515
1970	60	4	86800	0.0454640687198827
1970	60	5	253700	0.132882882882883
1970	60	6	131300	0.0687722606327257
1970	61	1	1250300	0.708867218505499
1970	61	2	28800	0.0163283819027101
1970	61	3	29700	0.0168386438371697
1970	61	4	75800	0.0429753940356049
1970	61	5	259300	0.147012132894886
1970	61	6	119900	0.0679782288241297
1970	62	1	1189700	0.691565424635238
1970	62	2	24700	0.0143579608207871
1970	62	3	30800	0.0179038539789572
1970	62	4	76700	0.0445852467592862
1970	62	5	274400	0.159507062721618
1970	62	6	124000	0.0720804510841132
1970	63	1	1094800	0.679198461443018
1970	63	2	27400	0.016998573112476
1970	63	3	28100	0.0174328432284881
1970	63	4	69600	0.043178857249209
1970	63	5	272900	0.16930330665674
1970	63	6	119100	0.0738879583100689
1970	64	1	1067100	0.670120572720422
1970	64	2	27400	0.0172067319768902
1970	64	3	26300	0.0165159507661392
1970	64	4	62000	0.0389349409696056
1970	64	5	297200	0.186636523486561
1970	64	6	112400	0.0705852800803818
1970	65	1	1027100	0.651878649403402
1970	65	2	25200	0.015993907083016
1970	65	3	26700	0.0169459253617669
1970	65	4	61800	0.0392231530845392
1970	65	5	319400	0.202716425488703
1970	65	6	115400	0.0732419395785732
1970	66	1	940800	0.632938643702906
1970	66	2	25300	0.0170209903121636
1970	66	3	21700	0.0145990312163617
1970	66	4	58000	0.0390204520990312
1970	66	5	335200	0.22551130247578
1970	66	6	105400	0.0709095801937567
1970	67	1	884000	0.614657210401891
1970	67	2	24500	0.0170351828674732
1970	67	3	22100	0.0153664302600473
1970	67	4	53400	0.0371297455152274
1970	67	5	341500	0.237449589764984
1970	67	6	112700	0.0783618411903769
1970	68	1	755000	0.594675488342785
1970	68	2	21800	0.0171707624448645
1970	68	3	18900	0.0148865784499055
1970	68	4	51800	0.0408002520478891
1970	68	5	331100	0.260790800252048
1970	68	6	91000	0.0716761184625079
1970	69	1	769100	0.563856304985337
1970	69	2	24800	0.0181818181818182
1970	69	3	19000	0.0139296187683284
1970	69	4	49000	0.0359237536656892
1970	69	5	400700	0.293768328445748
1970	69	6	101400	0.0743401759530792
1970	70	1	693700	0.551869530628481
1970	70	2	19400	0.0154335719968178
1970	70	3	18300	0.0145584725536993
1970	70	4	42300	0.0336515513126492
1970	70	5	381200	0.303261734287987
1970	70	6	102100	0.0812251392203659
1970	71	1	606300	0.538024669447156
1970	71	2	18500	0.0164167184310942
1970	71	3	14500	0.012867157689236
1970	71	4	40400	0.0358505634927678
1970	71	5	365500	0.324341112787293
1970	71	6	81700	0.0724997781524536
1970	72	1	561700	0.527665570690465
1970	72	2	17800	0.0167214654767496
1970	72	3	13100	0.0123062470643495
1970	72	4	33700	0.0316580554250822
1970	72	5	361300	0.339408172851104
1970	72	6	76900	0.0722404884922499
1970	73	1	520800	0.502702702702703
1970	73	2	19700	0.019015444015444
1970	73	3	11400	0.011003861003861
1970	73	4	31600	0.0305019305019305
1970	73	5	372000	0.359073359073359
1970	73	6	80500	0.0777027027027027
1970	74	1	490000	0.482663514578408
1970	74	2	21400	0.0210795902285264
1970	74	3	10800	0.0106382978723404
1970	74	4	30500	0.030043341213554
1970	74	5	387500	0.381698187549251
1970	74	6	75000	0.0738770685579196
1970	75	1	432600	0.463914209115282
1970	75	2	16600	0.0178016085790885
1970	75	3	11200	0.0120107238605898
1970	75	4	28100	0.0301340482573727
1970	75	5	371500	0.398391420911528
1970	75	6	72500	0.0777479892761394
1970	76	1	361800	0.435641180012041
1970	76	2	17100	0.0205900060204696
1970	76	3	8800	0.0105960264900662
1970	76	4	20200	0.0243226971703793
1970	76	5	358300	0.431426851294401
1970	76	6	64300	0.077423239012643
