"season"	"bin_x"	"bin_y"	"n"
"2017-18"	24	63	1
"2017-18"	24	64	1
"2017-18"	24	65	1
"2017-18"	24	67	2
"2017-18"	24	71	1
"2017-18"	24	73	1
"2017-18"	24	74	1
"2017-18"	24	80	1
"2017-18"	24	81	1
"2017-18"	25	2	1
"2017-18"	25	4	9
"2017-18"	25	5	579
"2017-18"	25	6	5032
"2017-18"	25	7	7018
"2017-18"	25	8	2733
"2017-18"	25	9	1059
"2017-18"	25	10	674
"2017-18"	25	11	478
"2017-18"	25	12	505
"2017-18"	25	13	404
"2017-18"	25	14	377
"2017-18"	25	15	343
"2017-18"	25	16	225
"2017-18"	25	17	231
"2017-18"	25	18	178
"2017-18"	25	19	171
"2017-18"	25	20	154
"2017-18"	25	21	205
"2017-18"	25	22	160
"2017-18"	25	23	167
"2017-18"	25	24	132
"2017-18"	25	25	159
"2017-18"	25	26	146
"2017-18"	25	27	87
"2017-18"	25	28	51
"2017-18"	25	29	16
"2017-18"	25	30	115
"2017-18"	25	31	608
"2017-18"	25	32	403
"2017-18"	25	33	153
"2017-18"	25	34	58
"2017-18"	25	35	23
"2017-18"	25	36	15
"2017-18"	25	37	7
"2017-18"	25	38	1
"2017-18"	25	39	2
"2017-18"	25	41	2
"2017-18"	25	42	1
"2017-18"	25	43	1
"2017-18"	25	44	1
"2017-18"	25	45	1
"2017-18"	25	47	1
"2017-18"	25	48	2
"2017-18"	25	49	1
"2017-18"	25	50	3
"2017-18"	25	51	3
"2017-18"	25	52	4
"2017-18"	25	54	1
"2017-18"	25	55	2
"2017-18"	25	57	2
"2017-18"	25	59	1
"2017-18"	25	61	3
"2017-18"	25	63	1
"2017-18"	25	65	1
"2017-18"	25	67	1
"2017-18"	25	71	1
"2017-18"	25	72	1
"2017-18"	25	74	1
"2017-18"	25	76	2
"2017-18"	25	77	1
"2017-18"	25	82	1
"2017-18"	25	83	1
"2017-18"	25	87	1
"2017-18"	26	5	5477
"2017-18"	26	6	871
"2017-18"	26	7	1241
"2017-18"	26	8	469
"2017-18"	26	9	195
"2017-18"	26	10	113
"2017-18"	26	11	94
"2017-18"	26	12	89
"2017-18"	26	13	80
"2017-18"	26	14	63
"2017-18"	26	15	51
"2017-18"	26	16	53
"2017-18"	26	17	53
"2017-18"	26	18	38
"2017-18"	26	19	29
"2017-18"	26	20	21
"2017-18"	26	21	18
"2017-18"	26	22	27
"2017-18"	26	23	17
"2017-18"	26	24	20
"2017-18"	26	25	23
"2017-18"	26	26	25
"2017-18"	26	27	23
"2017-18"	26	28	9
"2017-18"	26	29	3
"2017-18"	26	30	12
"2017-18"	26	31	64
"2017-18"	26	32	54
"2017-18"	26	33	19
"2017-18"	26	34	9
"2017-18"	26	35	3
"2017-18"	26	36	1
"2017-18"	26	37	3
"2017-18"	26	38	4
"2017-18"	26	39	1
"2017-18"	26	48	2
"2017-18"	26	58	1
"2017-18"	26	61	1
"2017-18"	26	62	1
"2017-18"	26	87	1
"2017-18"	26	88	1
"2017-18"	27	3	2
"2017-18"	27	4	17
"2017-18"	27	5	559
"2017-18"	27	6	5011
"2017-18"	27	7	7712
"2017-18"	27	8	3126
"2017-18"	27	9	1096
"2017-18"	27	10	610
"2017-18"	27	11	495
"2017-18"	27	12	500
"2017-18"	27	13	446
"2017-18"	27	14	396
"2017-18"	27	15	314
"2017-18"	27	16	232
"2017-18"	27	17	243
"2017-18"	27	18	228
"2017-18"	27	19	174
"2017-18"	27	20	157
"2017-18"	27	21	215
"2017-18"	27	22	198
"2017-18"	27	23	125
"2017-18"	27	24	117
"2017-18"	27	25	137
"2017-18"	27	26	128
"2017-18"	27	27	87
"2017-18"	27	28	48
"2017-18"	27	29	17
"2017-18"	27	30	113
"2017-18"	27	31	530
"2017-18"	27	32	387
"2017-18"	27	33	139
"2017-18"	27	34	63
"2017-18"	27	35	29
"2017-18"	27	36	14
"2017-18"	27	37	7
"2017-18"	27	38	5
"2017-18"	27	39	2
"2017-18"	27	40	3
"2017-18"	27	41	2
"2017-18"	27	43	1
"2017-18"	27	44	1
"2017-18"	27	45	1
"2017-18"	27	47	1
"2017-18"	27	49	3
"2017-18"	27	50	1
"2017-18"	27	53	3
"2017-18"	27	54	2
"2017-18"	27	55	4
"2017-18"	27	56	1
"2017-18"	27	57	1
"2017-18"	27	58	1
"2017-18"	27	59	2
"2017-18"	27	61	2
"2017-18"	27	62	1
"2017-18"	27	66	1
"2017-18"	27	69	1
"2017-18"	27	72	1
"2017-18"	27	73	3
"2017-18"	27	74	1
"2017-18"	27	75	2
"2017-18"	27	79	1
"2017-18"	27	80	3
"2017-18"	27	83	1
"2017-18"	27	87	1
"2017-18"	28	4	5
"2017-18"	28	5	267
"2017-18"	28	6	2373
"2017-18"	28	7	4047
"2017-18"	28	8	1852
"2017-18"	28	9	688
"2017-18"	28	10	396
"2017-18"	28	11	359
"2017-18"	28	12	293
"2017-18"	28	13	242
"2017-18"	28	14	233
"2017-18"	28	15	187
"2017-18"	28	16	161
"2017-18"	28	17	151
"2017-18"	28	18	103
"2017-18"	28	19	108
"2017-18"	28	20	99
"2017-18"	28	21	134
"2017-18"	28	22	118
"2017-18"	28	23	99
"2017-18"	28	24	81
"2017-18"	28	25	105
"2017-18"	28	26	85
"2017-18"	28	27	56
"2017-18"	28	28	43
"2017-18"	28	29	13
"2017-18"	28	30	97
"2017-18"	28	31	448
"2017-18"	28	32	301
"2017-18"	28	33	135
"2017-18"	28	34	43
"2017-18"	28	35	13
"2017-18"	28	36	10
"2017-18"	28	37	2
"2017-18"	28	39	1
"2017-18"	28	40	1
"2017-18"	28	41	3
"2017-18"	28	42	3
"2017-18"	28	44	1
"2017-18"	28	45	3
"2017-18"	28	47	1
"2017-18"	28	51	4
"2017-18"	28	52	1
"2017-18"	28	54	1
"2017-18"	28	55	1
"2017-18"	28	57	1
"2017-18"	28	58	1
"2017-18"	28	61	2
"2017-18"	28	63	1
"2017-18"	28	66	1
"2017-18"	28	76	1
"2017-18"	28	80	1
"2017-18"	28	81	1
"2017-18"	28	88	1
"2017-18"	29	3	1
"2017-18"	29	4	2
"2017-18"	29	5	81
"2017-18"	29	6	599
"2017-18"	29	7	1291
"2017-18"	29	8	846
"2017-18"	29	9	457
"2017-18"	29	10	298
"2017-18"	29	11	224
"2017-18"	29	12	208
"2017-18"	29	13	193
"2017-18"	29	14	176
"2017-18"	29	15	149
"2017-18"	29	16	112
"2017-18"	29	17	121
"2017-18"	29	18	104
"2017-18"	29	19	74
"2017-18"	29	20	62
"2017-18"	29	21	101
"2017-18"	29	22	94
"2017-18"	29	23	89
"2017-18"	29	24	78
"2017-18"	29	25	94
"2017-18"	29	26	80
"2017-18"	29	27	43
"2017-18"	29	28	24
"2017-18"	29	29	8
"2017-18"	29	30	103
"2017-18"	29	31	334
"2017-18"	29	32	203
"2017-18"	29	33	65
"2017-18"	29	34	19
"2017-18"	29	35	9
"2017-18"	29	36	2
"2017-18"	29	37	3
"2017-18"	29	38	2
"2017-18"	29	39	1
"2017-18"	29	42	1
"2017-18"	29	44	1
"2017-18"	29	46	1
"2017-18"	29	48	1
"2017-18"	29	49	1
"2017-18"	29	50	1
"2017-18"	29	54	1
"2017-18"	29	56	1
"2017-18"	29	65	1
"2017-18"	29	70	2
"2017-18"	29	71	1
"2017-18"	29	87	1
"2017-18"	30	4	2
"2017-18"	30	5	27
"2017-18"	30	6	153
"2017-18"	30	7	448
"2017-18"	30	8	435
"2017-18"	30	9	277
"2017-18"	30	10	211
"2017-18"	30	11	181
"2017-18"	30	12	167
"2017-18"	30	13	158
"2017-18"	30	14	145
"2017-18"	30	15	127
"2017-18"	30	16	137
"2017-18"	30	17	155
"2017-18"	30	18	99
"2017-18"	30	19	82
"2017-18"	30	20	67
"2017-18"	30	21	97
"2017-18"	30	22	88
"2017-18"	30	23	74
"2017-18"	30	24	86
"2017-18"	30	25	91
"2017-18"	30	26	86
"2017-18"	30	27	53
"2017-18"	30	28	22
"2017-18"	30	29	10
"2017-18"	30	30	103
"2017-18"	30	31	266
"2017-18"	30	32	164
"2017-18"	30	33	55
"2017-18"	30	34	23
"2017-18"	30	35	8
"2017-18"	30	36	4
"2017-18"	30	37	2
"2017-18"	30	38	3
"2017-18"	30	39	3
"2017-18"	30	42	2
"2017-18"	30	47	1
"2017-18"	30	48	1
"2017-18"	30	50	1
"2017-18"	30	51	1
"2017-18"	30	54	1
"2017-18"	30	59	1
"2017-18"	30	61	1
"2017-18"	30	63	1
"2017-18"	30	66	1
"2017-18"	30	73	1
"2017-18"	30	81	1
"2017-18"	30	86	1
"2017-18"	31	3	2
"2017-18"	31	4	1
"2017-18"	31	5	15
"2017-18"	31	6	76
"2017-18"	31	7	231
"2017-18"	31	8	264
"2017-18"	31	9	195
"2017-18"	31	10	163
"2017-18"	31	11	185
"2017-18"	31	12	139
"2017-18"	31	13	128
"2017-18"	31	14	120
"2017-18"	31	15	99
"2017-18"	31	16	119
"2017-18"	31	17	162
"2017-18"	31	18	120
"2017-18"	31	19	90
"2017-18"	31	20	68
"2017-18"	31	21	92
"2017-18"	31	22	73
"2017-18"	31	23	101
"2017-18"	31	24	97
"2017-18"	31	25	106
"2017-18"	31	26	73
"2017-18"	31	27	43
"2017-18"	31	28	25
"2017-18"	31	29	12
"2017-18"	31	30	184
"2017-18"	31	31	299
"2017-18"	31	32	137
"2017-18"	31	33	48
"2017-18"	31	34	18
"2017-18"	31	35	3
"2017-18"	31	36	3
"2017-18"	31	37	1
"2017-18"	31	44	1
"2017-18"	31	50	1
"2017-18"	31	52	1
"2017-18"	31	55	2
"2017-18"	31	58	1
"2017-18"	31	59	1
"2017-18"	31	65	1
"2017-18"	31	66	1
"2017-18"	31	73	1
"2017-18"	32	3	1
"2017-18"	32	4	6
"2017-18"	32	5	17
"2017-18"	32	6	86
"2017-18"	32	7	185
"2017-18"	32	8	180
"2017-18"	32	9	186
"2017-18"	32	10	151
"2017-18"	32	11	161
"2017-18"	32	12	114
"2017-18"	32	13	110
"2017-18"	32	14	106
"2017-18"	32	15	102
"2017-18"	32	16	119
"2017-18"	32	17	156
"2017-18"	32	18	140
"2017-18"	32	19	121
"2017-18"	32	20	78
"2017-18"	32	21	79
"2017-18"	32	22	89
"2017-18"	32	23	105
"2017-18"	32	24	121
"2017-18"	32	25	86
"2017-18"	32	26	76
"2017-18"	32	27	45
"2017-18"	32	28	14
"2017-18"	32	29	23
"2017-18"	32	30	296
"2017-18"	32	31	346
"2017-18"	32	32	142
"2017-18"	32	33	50
"2017-18"	32	34	22
"2017-18"	32	35	7
"2017-18"	32	36	3
"2017-18"	32	37	2
"2017-18"	32	53	1
"2017-18"	32	56	1
"2017-18"	32	64	1
"2017-18"	32	84	1
"2017-18"	33	3	2
"2017-18"	33	4	3
"2017-18"	33	5	26
"2017-18"	33	6	84
"2017-18"	33	7	155
"2017-18"	33	8	153
"2017-18"	33	9	125
"2017-18"	33	10	138
"2017-18"	33	11	106
"2017-18"	33	12	98
"2017-18"	33	13	104
"2017-18"	33	14	89
"2017-18"	33	15	86
"2017-18"	33	16	73
"2017-18"	33	17	93
"2017-18"	33	18	110
"2017-18"	33	19	129
"2017-18"	33	20	84
"2017-18"	33	21	115
"2017-18"	33	22	110
"2017-18"	33	23	110
"2017-18"	33	24	91
"2017-18"	33	25	85
"2017-18"	33	26	56
"2017-18"	33	27	32
"2017-18"	33	28	15
"2017-18"	33	29	58
"2017-18"	33	30	373
"2017-18"	33	31	295
"2017-18"	33	32	140
"2017-18"	33	33	58
"2017-18"	33	34	20
"2017-18"	33	35	6
"2017-18"	33	36	6
"2017-18"	33	37	3
"2017-18"	33	38	2
"2017-18"	33	45	1
"2017-18"	33	46	1
"2017-18"	33	48	2
"2017-18"	33	51	1
"2017-18"	33	52	1
"2017-18"	33	63	1
"2017-18"	33	71	1
"2017-18"	34	3	3
"2017-18"	34	4	9
"2017-18"	34	5	26
"2017-18"	34	6	49
"2017-18"	34	7	115
"2017-18"	34	8	112
"2017-18"	34	9	82
"2017-18"	34	10	97
"2017-18"	34	11	88
"2017-18"	34	12	63
"2017-18"	34	13	79
"2017-18"	34	14	48
"2017-18"	34	15	51
"2017-18"	34	16	54
"2017-18"	34	17	53
"2017-18"	34	18	76
"2017-18"	34	19	98
"2017-18"	34	20	104
"2017-18"	34	21	135
"2017-18"	34	22	145
"2017-18"	34	23	106
"2017-18"	34	24	110
"2017-18"	34	25	73
"2017-18"	34	26	45
"2017-18"	34	27	25
"2017-18"	34	28	11
"2017-18"	34	29	121
"2017-18"	34	30	425
"2017-18"	34	31	260
"2017-18"	34	32	100
"2017-18"	34	33	51
"2017-18"	34	34	12
"2017-18"	34	35	4
"2017-18"	34	36	4
"2017-18"	34	37	1
"2017-18"	34	38	4
"2017-18"	34	39	1
"2017-18"	34	45	1
"2017-18"	34	51	2
"2017-18"	34	57	1
"2017-18"	34	61	1
"2017-18"	34	63	2
"2017-18"	34	69	1
"2017-18"	34	73	1
"2017-18"	34	74	1
"2017-18"	34	76	1
"2017-18"	34	78	1
"2017-18"	35	3	2
"2017-18"	35	4	9
"2017-18"	35	5	34
"2017-18"	35	6	59
"2017-18"	35	7	106
"2017-18"	35	8	125
"2017-18"	35	9	72
"2017-18"	35	10	79
"2017-18"	35	11	83
"2017-18"	35	12	72
"2017-18"	35	13	54
"2017-18"	35	14	54
"2017-18"	35	15	52
"2017-18"	35	16	46
"2017-18"	35	17	66
"2017-18"	35	18	61
"2017-18"	35	19	77
"2017-18"	35	20	119
"2017-18"	35	21	174
"2017-18"	35	22	161
"2017-18"	35	23	128
"2017-18"	35	24	103
"2017-18"	35	25	83
"2017-18"	35	26	52
"2017-18"	35	27	33
"2017-18"	35	28	20
"2017-18"	35	29	313
"2017-18"	35	30	498
"2017-18"	35	31	265
"2017-18"	35	32	98
"2017-18"	35	33	41
"2017-18"	35	34	14
"2017-18"	35	35	8
"2017-18"	35	36	2
"2017-18"	35	37	1
"2017-18"	35	38	1
"2017-18"	35	39	1
"2017-18"	35	40	1
"2017-18"	35	41	1
"2017-18"	35	44	1
"2017-18"	35	46	1
"2017-18"	35	47	1
"2017-18"	35	49	1
"2017-18"	35	50	1
"2017-18"	35	54	1
"2017-18"	35	57	1
"2017-18"	35	61	2
"2017-18"	35	64	1
"2017-18"	35	72	1
"2017-18"	36	2	1
"2017-18"	36	3	5
"2017-18"	36	4	8
"2017-18"	36	5	35
"2017-18"	36	6	78
"2017-18"	36	7	98
"2017-18"	36	8	90
"2017-18"	36	9	101
"2017-18"	36	10	88
"2017-18"	36	11	74
"2017-18"	36	12	93
"2017-18"	36	13	61
"2017-18"	36	14	71
"2017-18"	36	15	67
"2017-18"	36	16	73
"2017-18"	36	17	78
"2017-18"	36	18	77
"2017-18"	36	19	106
"2017-18"	36	20	120
"2017-18"	36	21	151
"2017-18"	36	22	132
"2017-18"	36	23	137
"2017-18"	36	24	88
"2017-18"	36	25	66
"2017-18"	36	26	35
"2017-18"	36	27	24
"2017-18"	36	28	113
"2017-18"	36	29	500
"2017-18"	36	30	398
"2017-18"	36	31	183
"2017-18"	36	32	80
"2017-18"	36	33	23
"2017-18"	36	34	13
"2017-18"	36	35	4
"2017-18"	36	36	5
"2017-18"	36	39	2
"2017-18"	36	44	1
"2017-18"	36	51	3
"2017-18"	36	53	1
"2017-18"	36	55	1
"2017-18"	36	58	2
"2017-18"	36	64	1
"2017-18"	36	65	1
"2017-18"	36	66	1
"2017-18"	36	74	1
"2017-18"	36	89	1
"2017-18"	36	91	1
"2017-18"	37	3	5
"2017-18"	37	4	16
"2017-18"	37	5	42
"2017-18"	37	6	74
"2017-18"	37	7	100
"2017-18"	37	8	67
"2017-18"	37	9	72
"2017-18"	37	10	70
"2017-18"	37	11	63
"2017-18"	37	12	54
"2017-18"	37	13	60
"2017-18"	37	14	61
"2017-18"	37	15	66
"2017-18"	37	16	75
"2017-18"	37	17	68
"2017-18"	37	18	105
"2017-18"	37	19	102
"2017-18"	37	20	131
"2017-18"	37	21	147
"2017-18"	37	22	153
"2017-18"	37	23	130
"2017-18"	37	24	76
"2017-18"	37	25	58
"2017-18"	37	26	25
"2017-18"	37	27	13
"2017-18"	37	28	280
"2017-18"	37	29	564
"2017-18"	37	30	341
"2017-18"	37	31	144
"2017-18"	37	32	51
"2017-18"	37	33	30
"2017-18"	37	34	7
"2017-18"	37	35	1
"2017-18"	37	36	3
"2017-18"	37	37	5
"2017-18"	37	38	1
"2017-18"	37	39	3
"2017-18"	37	40	1
"2017-18"	37	41	1
"2017-18"	37	42	1
"2017-18"	37	43	1
"2017-18"	37	47	2
"2017-18"	37	48	1
"2017-18"	37	49	1
"2017-18"	37	51	2
"2017-18"	37	53	1
"2017-18"	37	62	1
"2017-18"	37	80	1
"2017-18"	38	3	7
"2017-18"	38	4	15
"2017-18"	38	5	44
"2017-18"	38	6	73
"2017-18"	38	7	99
"2017-18"	38	8	94
"2017-18"	38	9	58
"2017-18"	38	10	64
"2017-18"	38	11	63
"2017-18"	38	12	49
"2017-18"	38	13	62
"2017-18"	38	14	75
"2017-18"	38	15	62
"2017-18"	38	16	65
"2017-18"	38	17	87
"2017-18"	38	18	94
"2017-18"	38	19	103
"2017-18"	38	20	116
"2017-18"	38	21	135
"2017-18"	38	22	98
"2017-18"	38	23	87
"2017-18"	38	24	53
"2017-18"	38	25	42
"2017-18"	38	26	19
"2017-18"	38	27	99
"2017-18"	38	28	579
"2017-18"	38	29	494
"2017-18"	38	30	254
"2017-18"	38	31	115
"2017-18"	38	32	39
"2017-18"	38	33	16
"2017-18"	38	34	2
"2017-18"	38	35	7
"2017-18"	38	36	2
"2017-18"	38	38	1
"2017-18"	38	40	1
"2017-18"	38	47	1
"2017-18"	38	49	1
"2017-18"	38	55	1
"2017-18"	38	57	1
"2017-18"	38	58	1
"2017-18"	38	60	1
"2017-18"	38	64	2
"2017-18"	38	74	1
"2017-18"	38	83	1
"2017-18"	38	85	1
"2017-18"	39	2	1
"2017-18"	39	3	4
"2017-18"	39	4	17
"2017-18"	39	5	46
"2017-18"	39	6	71
"2017-18"	39	7	83
"2017-18"	39	8	64
"2017-18"	39	9	69
"2017-18"	39	10	57
"2017-18"	39	11	69
"2017-18"	39	12	62
"2017-18"	39	13	54
"2017-18"	39	14	61
"2017-18"	39	15	69
"2017-18"	39	16	80
"2017-18"	39	17	73
"2017-18"	39	18	75
"2017-18"	39	19	117
"2017-18"	39	20	83
"2017-18"	39	21	91
"2017-18"	39	22	65
"2017-18"	39	23	58
"2017-18"	39	24	48
"2017-18"	39	25	15
"2017-18"	39	26	33
"2017-18"	39	27	322
"2017-18"	39	28	566
"2017-18"	39	29	320
"2017-18"	39	30	187
"2017-18"	39	31	75
"2017-18"	39	32	24
"2017-18"	39	33	17
"2017-18"	39	34	9
"2017-18"	39	35	2
"2017-18"	39	36	4
"2017-18"	39	37	1
"2017-18"	39	38	1
"2017-18"	39	39	1
"2017-18"	39	40	2
"2017-18"	39	41	1
"2017-18"	39	48	1
"2017-18"	39	50	1
"2017-18"	39	51	1
"2017-18"	39	54	2
"2017-18"	39	56	1
"2017-18"	39	57	1
"2017-18"	39	58	1
"2017-18"	39	60	1
"2017-18"	39	62	1
"2017-18"	39	63	1
"2017-18"	39	64	1
"2017-18"	39	65	1
"2017-18"	39	67	1
"2017-18"	39	69	1
"2017-18"	39	70	1
"2017-18"	39	72	1
"2017-18"	39	78	1
"2017-18"	39	88	1
"2017-18"	40	2	1
"2017-18"	40	3	4
"2017-18"	40	4	15
"2017-18"	40	5	36
"2017-18"	40	6	79
"2017-18"	40	7	87
"2017-18"	40	8	67
"2017-18"	40	9	65
"2017-18"	40	10	80
"2017-18"	40	11	64
"2017-18"	40	12	53
"2017-18"	40	13	51
"2017-18"	40	14	58
"2017-18"	40	15	63
"2017-18"	40	16	61
"2017-18"	40	17	70
"2017-18"	40	18	81
"2017-18"	40	19	83
"2017-18"	40	20	76
"2017-18"	40	21	55
"2017-18"	40	22	57
"2017-18"	40	23	35
"2017-18"	40	24	20
"2017-18"	40	25	16
"2017-18"	40	26	161
"2017-18"	40	27	518
"2017-18"	40	28	477
"2017-18"	40	29	249
"2017-18"	40	30	131
"2017-18"	40	31	40
"2017-18"	40	32	21
"2017-18"	40	33	10
"2017-18"	40	34	8
"2017-18"	40	35	2
"2017-18"	40	36	2
"2017-18"	40	37	1
"2017-18"	40	39	1
"2017-18"	40	40	1
"2017-18"	40	47	2
"2017-18"	40	51	1
"2017-18"	40	52	1
"2017-18"	40	53	1
"2017-18"	40	54	1
"2017-18"	40	62	2
"2017-18"	40	63	2
"2017-18"	40	71	2
"2017-18"	40	74	1
"2017-18"	40	76	1
"2017-18"	40	82	1
"2017-18"	40	83	3
"2017-18"	40	89	1
"2017-18"	41	2	1
"2017-18"	41	3	6
"2017-18"	41	4	14
"2017-18"	41	5	40
"2017-18"	41	6	60
"2017-18"	41	7	77
"2017-18"	41	8	82
"2017-18"	41	9	52
"2017-18"	41	10	54
"2017-18"	41	11	49
"2017-18"	41	12	44
"2017-18"	41	13	52
"2017-18"	41	14	42
"2017-18"	41	15	59
"2017-18"	41	16	58
"2017-18"	41	17	68
"2017-18"	41	18	66
"2017-18"	41	19	65
"2017-18"	41	20	47
"2017-18"	41	21	37
"2017-18"	41	22	38
"2017-18"	41	23	26
"2017-18"	41	24	6
"2017-18"	41	25	74
"2017-18"	41	26	445
"2017-18"	41	27	524
"2017-18"	41	28	342
"2017-18"	41	29	172
"2017-18"	41	30	68
"2017-18"	41	31	23
"2017-18"	41	32	12
"2017-18"	41	33	11
"2017-18"	41	34	4
"2017-18"	41	35	3
"2017-18"	41	36	3
"2017-18"	41	39	1
"2017-18"	41	41	1
"2017-18"	41	42	1
"2017-18"	41	45	1
"2017-18"	41	47	1
"2017-18"	41	49	1
"2017-18"	41	52	1
"2017-18"	41	54	2
"2017-18"	41	55	2
"2017-18"	41	56	1
"2017-18"	41	59	1
"2017-18"	41	60	2
"2017-18"	41	61	2
"2017-18"	41	63	1
"2017-18"	42	3	6
"2017-18"	42	4	15
"2017-18"	42	5	40
"2017-18"	42	6	61
"2017-18"	42	7	63
"2017-18"	42	8	59
"2017-18"	42	9	65
"2017-18"	42	10	42
"2017-18"	42	11	32
"2017-18"	42	12	35
"2017-18"	42	13	38
"2017-18"	42	14	42
"2017-18"	42	15	30
"2017-18"	42	16	35
"2017-18"	42	17	54
"2017-18"	42	18	36
"2017-18"	42	19	31
"2017-18"	42	20	35
"2017-18"	42	21	26
"2017-18"	42	22	19
"2017-18"	42	23	14
"2017-18"	42	24	52
"2017-18"	42	25	333
"2017-18"	42	26	457
"2017-18"	42	27	292
"2017-18"	42	28	183
"2017-18"	42	29	69
"2017-18"	42	30	40
"2017-18"	42	31	16
"2017-18"	42	32	11
"2017-18"	42	33	1
"2017-18"	42	34	2
"2017-18"	42	35	1
"2017-18"	42	36	1
"2017-18"	42	37	1
"2017-18"	42	38	2
"2017-18"	42	41	1
"2017-18"	42	42	1
"2017-18"	42	43	1
"2017-18"	42	45	2
"2017-18"	42	51	1
"2017-18"	42	52	1
"2017-18"	42	54	1
"2017-18"	42	57	1
"2017-18"	42	59	1
"2017-18"	42	61	1
"2017-18"	42	62	1
"2017-18"	42	67	1
"2017-18"	42	68	2
"2017-18"	42	69	1
"2017-18"	42	78	1
"2017-18"	42	84	1
"2017-18"	42	90	1
"2017-18"	43	2	4
"2017-18"	43	3	4
"2017-18"	43	4	6
"2017-18"	43	5	33
"2017-18"	43	6	49
"2017-18"	43	7	42
"2017-18"	43	8	51
"2017-18"	43	9	44
"2017-18"	43	10	29
"2017-18"	43	11	27
"2017-18"	43	12	34
"2017-18"	43	13	31
"2017-18"	43	14	28
"2017-18"	43	15	27
"2017-18"	43	16	26
"2017-18"	43	17	31
"2017-18"	43	18	38
"2017-18"	43	19	18
"2017-18"	43	20	20
"2017-18"	43	21	16
"2017-18"	43	22	10
"2017-18"	43	23	31
"2017-18"	43	24	208
"2017-18"	43	25	464
"2017-18"	43	26	308
"2017-18"	43	27	126
"2017-18"	43	28	87
"2017-18"	43	29	37
"2017-18"	43	30	14
"2017-18"	43	31	18
"2017-18"	43	32	4
"2017-18"	43	33	3
"2017-18"	43	34	2
"2017-18"	43	35	3
"2017-18"	43	36	3
"2017-18"	43	38	1
"2017-18"	43	39	2
"2017-18"	43	41	2
"2017-18"	43	42	3
"2017-18"	43	45	1
"2017-18"	43	48	1
"2017-18"	43	49	1
"2017-18"	43	51	1
"2017-18"	43	52	2
"2017-18"	43	55	1
"2017-18"	43	57	1
"2017-18"	43	60	1
"2017-18"	43	61	1
"2017-18"	43	65	2
"2017-18"	43	72	1
"2017-18"	43	83	1
"2017-18"	44	2	1
"2017-18"	44	3	2
"2017-18"	44	4	16
"2017-18"	44	5	18
"2017-18"	44	6	45
"2017-18"	44	7	52
"2017-18"	44	8	33
"2017-18"	44	9	27
"2017-18"	44	10	16
"2017-18"	44	11	31
"2017-18"	44	12	17
"2017-18"	44	13	26
"2017-18"	44	14	22
"2017-18"	44	15	29
"2017-18"	44	16	22
"2017-18"	44	17	30
"2017-18"	44	18	27
"2017-18"	44	19	19
"2017-18"	44	20	15
"2017-18"	44	21	6
"2017-18"	44	22	38
"2017-18"	44	23	258
"2017-18"	44	24	374
"2017-18"	44	25	308
"2017-18"	44	26	142
"2017-18"	44	27	102
"2017-18"	44	28	35
"2017-18"	44	29	13
"2017-18"	44	30	7
"2017-18"	44	31	9
"2017-18"	44	32	3
"2017-18"	44	33	2
"2017-18"	44	34	1
"2017-18"	44	35	1
"2017-18"	44	36	1
"2017-18"	44	37	1
"2017-18"	44	38	1
"2017-18"	44	39	3
"2017-18"	44	41	1
"2017-18"	44	42	1
"2017-18"	44	43	3
"2017-18"	44	44	1
"2017-18"	44	45	1
"2017-18"	44	46	2
"2017-18"	44	47	2
"2017-18"	44	48	1
"2017-18"	44	50	2
"2017-18"	44	51	3
"2017-18"	44	53	1
"2017-18"	44	54	1
"2017-18"	44	56	1
"2017-18"	44	60	1
"2017-18"	44	63	1
"2017-18"	44	64	1
"2017-18"	44	70	1
"2017-18"	44	71	1
"2017-18"	44	72	1
"2017-18"	45	3	4
"2017-18"	45	4	12
"2017-18"	45	5	16
"2017-18"	45	6	41
"2017-18"	45	7	35
"2017-18"	45	8	27
"2017-18"	45	9	21
"2017-18"	45	10	21
"2017-18"	45	11	14
"2017-18"	45	12	15
"2017-18"	45	13	29
"2017-18"	45	14	16
"2017-18"	45	15	22
"2017-18"	45	16	15
"2017-18"	45	17	15
"2017-18"	45	18	13
"2017-18"	45	19	3
"2017-18"	45	20	4
"2017-18"	45	21	54
"2017-18"	45	22	194
"2017-18"	45	23	283
"2017-18"	45	24	198
"2017-18"	45	25	140
"2017-18"	45	26	69
"2017-18"	45	27	30
"2017-18"	45	28	16
"2017-18"	45	29	10
"2017-18"	45	30	5
"2017-18"	45	31	2
"2017-18"	45	32	4
"2017-18"	45	34	2
"2017-18"	45	36	1
"2017-18"	45	37	1
"2017-18"	45	41	3
"2017-18"	45	42	1
"2017-18"	45	43	1
"2017-18"	45	47	1
"2017-18"	45	49	2
"2017-18"	45	50	1
"2017-18"	45	52	1
"2017-18"	45	53	1
"2017-18"	45	54	2
"2017-18"	45	57	3
"2017-18"	45	60	1
"2017-18"	45	62	2
"2017-18"	45	63	1
"2017-18"	45	65	1
"2017-18"	45	66	1
"2017-18"	45	67	1
"2017-18"	45	71	1
"2017-18"	45	85	1
"2017-18"	46	3	1
"2017-18"	46	4	6
"2017-18"	46	5	19
"2017-18"	46	6	31
"2017-18"	46	7	37
"2017-18"	46	8	28
"2017-18"	46	9	19
"2017-18"	46	10	14
"2017-18"	46	11	16
"2017-18"	46	12	15
"2017-18"	46	13	14
